pH,Humidity,Air Temp,Plant Type
4.2,43,26,Unknown
13,80,27,Unknown
8,43,27,Unknown
7.7,37,28,Unknown
7.3,39,30,Unknown
7.3,42,31,Unknown
7.7,84,27,Unknown
8,81,28,Unknown
7,44,31,Unknown
7.2,55,30,Warm-Season Fruits and Vegetables
7,32,31,Unknown
7.2,41,27,Warm-Season Fruits and Vegetables
7.2,71,26,Unknown
7,29,27,Unknown
6,78,28,Tropical and Wetland Plants
8.1,50,29,Unknown
8.6,70,28,Unknown
8.1,48,29,Unknown
8,53,27,Unknown
7.9,62,27,Unknown
8,81,27,Unknown
7.8,71,28,Unknown
7.9,67,28,Unknown
7.9,76,27,Unknown
7.8,39,32,Drought-Resistant Plants
8,58,33,Unknown
8.7,39,31,Drought-Resistant Plants
7.5,33,32,Drought-Resistant Plants
5.8,72,32,Unknown
5.5,45,31,Unknown
8.5,46,31,Unknown
8.4,48,28,Unknown
7.7,49,29,Unknown
7.7,51,31,Unknown
7.5,55,31,Unknown
7.5,57,33,Unknown
6,75,32,Tropical and Wetland Plants
5,34,31,Unknown
6,37,27,Unknown
5,58,25,Unknown
6,81,29,Tropical and Wetland Plants
7,79,28,Tropical and Wetland Plants
8.2,73,29,Unknown
8.5,80,27,Unknown
9,83,26,Unknown
8.3,83,32,Unknown
7.8,38,31,Drought-Resistant Plants
8.1,33,31,Drought-Resistant Plants
8,36,30,Drought-Resistant Plants
8.2,81,29,Unknown
8,75,28,Unknown
8,78,26,Unknown
8.2,78,32,Unknown
8,39,31,Drought-Resistant Plants
8.1,41,32,Unknown
8.5,68,34,Unknown
8.1,70,33,Unknown
8.6,71,31,Unknown
7.5,34,30,Drought-Resistant Plants
7.8,73,28,Unknown
7.8,70,32,Unknown
7,65,30,Warm-Season Fruits and Vegetables
7.1,26,29,Unknown
7.1,60,31,Unknown
6.6,61,34,Unknown
6.9,73,34,Tropical and Wetland Plants
7.1,32,35,Unknown
7.1,68,32,Unknown
7.1,32,36,Unknown
7.3,31,34,Unknown
7.6,24,36,Drought-Resistant Plants
8.8,25,35,Drought-Resistant Plants
9.2,34,33,Unknown
8.9,29,31,Drought-Resistant Plants
7.2,57,31,Unknown
7,31,34,Unknown
7.1,70,31,Unknown
6.9,39,32,Unknown
7.4,67,32,Unknown
7.1,24,31,Unknown
7.5,63,31,Unknown
7.1,32,32,Unknown
6.9,63,33,Unknown
7.2,78,33,Unknown
6.8,76,31,Tropical and Wetland Plants
7.4,39,28,Unknown
7.3,49,29,Warm-Season Fruits and Vegetables
7.5,71,30,Unknown
6.8,74,29,Tropical and Wetland Plants
7,43,27,Warm-Season Fruits and Vegetables
7.2,69,26,Warm-Season Fruits and Vegetables
7.1,46,27,Warm-Season Fruits and Vegetables
7.3,80,34,Unknown
7.3,73,32,Unknown
6.9,72,30,Tropical and Wetland Plants
7.2,74,30,Unknown
7,65,30,Warm-Season Fruits and Vegetables
6.8,71,30,Tropical and Wetland Plants
6.8,34,31,Unknown
6.9,79,30,Tropical and Wetland Plants
7,80,30,Tropical and Wetland Plants
7.1,39,31,Unknown
6.8,80,30,Tropical and Wetland Plants
6.4,85,32,Tropical and Wetland Plants
6.5,82,31,Tropical and Wetland Plants
6.5,82,35,Tropical and Wetland Plants
6.3,82,33,Tropical and Wetland Plants
6.4,80,31,Tropical and Wetland Plants
6.7,78,32,Tropical and Wetland Plants
6.1,49,30,Unknown
6.1,80,29,Tropical and Wetland Plants
6.4,83,30,Tropical and Wetland Plants
6.4,43,30,Unknown
6.3,40,30,Unknown
6.1,40,28,Unknown
6.7,79,29,Tropical and Wetland Plants
6.6,45,30,Warm-Season Fruits and Vegetables
6.5,47,30,Unknown
6.5,81,33,Tropical and Wetland Plants
6.4,82,31,Tropical and Wetland Plants
6.5,48,33,Unknown
6.6,78,31,Tropical and Wetland Plants
6.3,77,29,Tropical and Wetland Plants
6.4,82,25,Tropical and Wetland Plants
6.3,80,26,Tropical and Wetland Plants
6.2,77,27,Tropical and Wetland Plants
3.4,76,26,Unknown
7,44,27,Warm-Season Fruits and Vegetables
6.8,84,27,Tropical and Wetland Plants
6.7,75,25,Tropical and Wetland Plants
6.4,45,24,Unknown
5.3,45,26,Unknown
8.9,83,27,Unknown
8.1,44,27,Unknown
6.5,31,31,Unknown
9,42,32,Unknown
7.8,40,30,Drought-Resistant Plants
8.1,47,29,Unknown
7.8,40,28,Unknown
8,73,30,Unknown
8.2,29,36,Drought-Resistant Plants
7.9,26,31,Drought-Resistant Plants
7.9,27,31,Drought-Resistant Plants
7,25,30,Unknown
7.5,30,29,Unknown
7.5,27,28,Unknown
6,26,30,Unknown
6,77,29,Tropical and Wetland Plants
6,78,30,Tropical and Wetland Plants
7.7,73,31,Unknown
8.2,30,33,Drought-Resistant Plants
8,79,34,Unknown
8.2,31,34,Drought-Resistant Plants
7.9,29,31,Drought-Resistant Plants
8.3,77,30,Unknown
8.3,69,30,Unknown
7.9,28,32,Drought-Resistant Plants
8.3,70,35,Unknown
8.4,70,37,Unknown
8.3,30,33,Drought-Resistant Plants
8,69,32,Unknown
8,27,32,Drought-Resistant Plants
8,73,32,Unknown
8,63,31,Unknown
9.2,66,32,Unknown
9.4,71,32,Unknown
7.4,69,35,Unknown
7.6,64,33,Unknown
7.4,62,37,Unknown
10,27,35,Unknown
6.6,75,35,Tropical and Wetland Plants
8.6,75,34,Unknown
6.9,74,35,Tropical and Wetland Plants
7.2,33,38,Unknown
7.2,29,34,Unknown
6.5,23,29,Unknown
7.5,24,33,Drought-Resistant Plants
7,55,33,Unknown
7,55,32,Unknown
8.1,57,32,Unknown
9.2,37,30,Unknown
7.8,59,31,Unknown
7.6,61,32,Unknown
7.1,24,33,Unknown
8.4,32,35,Drought-Resistant Plants
8.6,35,34,Drought-Resistant Plants
8.5,65,35,Unknown
7,54,36,Unknown
6.4,32,35,Unknown
8.1,65,35,Unknown
7.4,67,34,Unknown
7.3,27,37,Unknown
4,32,36,Unknown
7,59,37,Unknown
7.9,70,35,Unknown
7.2,68,33,Unknown
7.2,67,35,Unknown
7.1,66,35,Unknown
7.6,35,34,Drought-Resistant Plants
7.4,69,33,Unknown
9.6,70,32,Unknown
5.6,70,33,Unknown
7.6,32,31,Drought-Resistant Plants
8.3,68,34,Unknown
8.4,67,40,Unknown
8.4,24,35,Drought-Resistant Plants
8.6,70,38,Unknown
7.8,67,34,Unknown
8.1,67,35,Unknown
6.5,69,31,Unknown
7.5,66,43,Unknown
7.9,67,37,Unknown
9.3,21,37,Unknown
8.2,68,40,Unknown
9.3,21,37,Unknown
8.6,20,36,Drought-Resistant Plants
9.2,20,37,Unknown
8.2,20,36,Drought-Resistant Plants
7.2,20,34,Unknown
7.2,41,35,Unknown
6.7,70,33,Tropical and Wetland Plants
6.8,20,34,Unknown
4.5,32,34,Unknown
8,69,38,Unknown
7,32,37,Unknown
7,30,36,Unknown
6,72,38,Unknown
5,65,41,Unknown
5.1,30,39,Unknown
4.8,35,40,Unknown
5.6,34,35,Unknown
4,29,37,Unknown
4.8,39,37,Unknown
5.4,28,35,Unknown
4.4,71,37,Unknown
4.4,39,37,Unknown
6.1,39,39,Unknown
5.5,39,41,Unknown
4.5,59,38,Unknown
4.3,28,36,Unknown
5.1,66,36,Unknown
5.2,72,37,Unknown
4.8,52,37,Unknown
4.7,25,37,Unknown
5.4,68,39,Unknown
6.9,45,42,Unknown
6.6,32,42,Unknown
7.6,33,40,Drought-Resistant Plants
8.9,66,36,Unknown
7.7,25,36,Drought-Resistant Plants
7.9,59,37,Unknown
8.9,61,39,Unknown
9.2,34,39,Unknown
9.4,52,43,Unknown
9.1,69,41,Unknown
9,31,44,Drought-Resistant Plants
8.9,38,42,Drought-Resistant Plants
6,30,42,Unknown
6,67,40,Unknown
6,28,40,Unknown
6,56,38,Unknown
6,24,39,Unknown
6,61,44,Unknown
6,58,40,Unknown
6,54,40,Unknown
6,20,38,Unknown
6,49,40,Unknown
6,59,40,Unknown
6,28,39,Unknown
6,30,37,Unknown
6,20,39,Unknown
5,65,36,Unknown
6,61,35,Unknown
6,58,33,Unknown
6,58,37,Unknown
6,55,36,Unknown
6,19,37,Unknown
6,53,37,Unknown
6,20,34,Unknown
7,62,35,Unknown
7,28,38,Unknown
6,73,35,Tropical and Wetland Plants
6,70,35,Tropical and Wetland Plants
6,77,34,Tropical and Wetland Plants
6,69,34,Unknown
6,20,34,Unknown
6,20,36,Unknown
6,23,38,Unknown
6,26,37,Unknown
6,68,36,Unknown
6,20,34,Unknown
6,19,35,Unknown
6,20,36,Unknown
6,71,36,Unknown
6,20,35,Unknown
6,70,35,Tropical and Wetland Plants
6,68,36,Unknown
6,65,39,Unknown
6,67,37,Unknown
6,62,35,Unknown
5.5,20,34,Unknown
6.8,65,34,Unknown
6.8,28,33,Unknown
5.7,35,34,Unknown
5.4,20,34,Unknown
6.5,62,35,Unknown
6.7,59,35,Unknown
6,57,34,Unknown
5.5,68,34,Unknown
6.5,62,35,Unknown
8,26,33,Drought-Resistant Plants
7.5,20,33,Drought-Resistant Plants
7.5,19,34,Unknown
6,77,35,Tropical and Wetland Plants
6,20,35,Unknown
6,20,34,Unknown
7.8,20,35,Drought-Resistant Plants
6.9,19,33,Unknown
7.2,20,34,Unknown
7.2,74,35,Unknown
7.1,70,34,Unknown
7.2,79,35,Unknown
7.8,21,35,Drought-Resistant Plants
8,26,34,Drought-Resistant Plants
7,61,34,Unknown
6.6,70,33,Tropical and Wetland Plants
7.2,58,33,Unknown
7.4,69,33,Unknown
7.6,28,32,Drought-Resistant Plants
7.3,64,33,Unknown
7.9,63,33,Unknown
7.7,66,34,Unknown
7.8,62,34,Unknown
8.4,25,33,Drought-Resistant Plants
8.4,57,31,Unknown
4.1,60,30,Unknown
4.3,58,31,Unknown
4,54,35,Unknown
4.9,61,33,Unknown
7.7,61,33,Unknown
8,68,33,Unknown
7.2,72,31,Unknown
6.1,70,32,Tropical and Wetland Plants
6.8,28,30,Unknown
6.4,74,32,Tropical and Wetland Plants
5.7,22,30,Unknown
5.7,67,31,Unknown
5.7,26,31,Unknown
7.9,66,30,Unknown
6,69,29,Unknown
6,24,28,Unknown
7.3,60,31,Unknown
7.8,58,32,Unknown
7.5,18,32,Unknown
7.2,70,30,Warm-Season Fruits and Vegetables
7.3,62,29,Warm-Season Fruits and Vegetables
7.5,34,28,Unknown
6.7,67,27,Warm-Season Fruits and Vegetables
7,64,29,Warm-Season Fruits and Vegetables
8,39,30,Drought-Resistant Plants
6,69,31,Unknown
7,67,32,Unknown
8,72,31,Unknown
7.3,67,29,Warm-Season Fruits and Vegetables
8,64,29,Unknown
8,27,29,Unknown
7.5,61,26,Warm-Season Fruits and Vegetables
7.5,64,26,Warm-Season Fruits and Vegetables
7.5,65,26,Warm-Season Fruits and Vegetables
7.3,63,27,Warm-Season Fruits and Vegetables
5.8,20,27,Unknown
7,18,27,Unknown
5.8,20,26,Unknown
5.8,54,28,Unknown
5.8,31,28,Unknown
6,28,25,Unknown
5,29,24,Unknown
9,39,26,Unknown
7.9,52,27,Unknown
6.9,88,25,Tropical and Wetland Plants
11.3,55,24,Unknown
8.4,88,23,Unknown
8.4,68,24,Unknown
8.3,43,27,Unknown
6.7,60,27,Warm-Season Fruits and Vegetables
5.2,47,30,Unknown
6.7,81,31,Tropical and Wetland Plants
7.1,80,31,Unknown
6.7,75,31,Tropical and Wetland Plants
6.7,60,26,Warm-Season Fruits and Vegetables
6.7,30,26,Unknown
4.8,58,26,Unknown
4.8,71,25,Unknown
6,58,24,Unknown
5,62,25,Unknown
6.3,42,25,Unknown
7,74,24,Unknown
7.1,78,28,Unknown
6.5,63,32,Unknown
7.1,68,29,Warm-Season Fruits and Vegetables
7.1,51,28,Warm-Season Fruits and Vegetables
7,58,31,Unknown
8.3,75,26,Unknown
3,68,26,Unknown
6.5,64,28,Unknown
5.7,60,27,Unknown
11.3,67,29,Unknown
5.5,35,29,Unknown
5,69,29,Unknown
3,38,28,Unknown
6.5,57,27,Unknown
6.9,68,25,Warm-Season Fruits and Vegetables
6.4,60,25,Unknown
6.8,63,27,Warm-Season Fruits and Vegetables
8.3,81,30,Unknown
8.5,55,32,Unknown
6.8,84,32,Tropical and Wetland Plants
6.6,72,30,Tropical and Wetland Plants
4.4,40,30,Unknown
5.6,55,29,Unknown
6.1,44,28,Unknown
5.8,62,26,Unknown
7,58,26,Warm-Season Fruits and Vegetables
7,47,27,Warm-Season Fruits and Vegetables
5,51,29,Unknown
6.3,47,28,Unknown
5.8,51,28,Unknown
6,50,23,Unknown
7.5,57,26,Warm-Season Fruits and Vegetables
7.4,56,31,Unknown
7.5,43,31,Unknown
5.5,45,28,Unknown
7,68,29,Warm-Season Fruits and Vegetables
7,65,31,Unknown
7.8,68,32,Unknown
8.2,68,30,Unknown
7.9,68,31,Unknown
8.3,68,29,Unknown
8.5,70,30,Unknown
8.5,70,31,Unknown
5,62,35,Unknown
7,70,31,Tropical and Wetland Plants
6,60,31,Unknown
7.7,70,36,Unknown
7,54,30,Warm-Season Fruits and Vegetables
7,74,27,Tropical and Wetland Plants
7.3,57,27,Warm-Season Fruits and Vegetables
7,56,28,Warm-Season Fruits and Vegetables
7.3,76,28,Unknown
7,76,30,Tropical and Wetland Plants
7.4,77,29,Unknown
5.5,58,28,Unknown
5,66,29,Unknown
5,88,27,Unknown
5,63,26,Unknown
5,63,27,Unknown
5,84,27,Unknown
5,82,28,Unknown
5,59,31,Unknown
5,81,27,Unknown
7,79,28,Tropical and Wetland Plants
6.4,85,31,Tropical and Wetland Plants
8.1,53,30,Unknown
8.2,60,31,Unknown
8.1,69,27,Unknown
7.7,52,26,Unknown
7.4,77,27,Unknown
6,78,28,Tropical and Wetland Plants
6.5,50,29,Unknown
7,45,28,Warm-Season Fruits and Vegetables
7,46,27,Warm-Season Fruits and Vegetables
4.5,76,29,Unknown
4.6,76,27,Unknown
4.6,66,27,Unknown
5.6,66,27,Unknown
7,74,28,Tropical and Wetland Plants
6,78,28,Tropical and Wetland Plants
6.5,80,27,Tropical and Wetland Plants
5.9,57,32,Unknown
4.8,49,33,Unknown
4.6,79,31,Unknown
7,82,32,Tropical and Wetland Plants
7.2,78,32,Unknown
6.2,44,31,Unknown
5.5,78,31,Unknown
5.8,55,28,Unknown
4.3,78,29,Unknown
4.2,44,31,Unknown
5.5,76,31,Unknown
8,84,33,Unknown
7.5,79,32,Unknown
7.1,84,33,Unknown
7.5,54,27,Warm-Season Fruits and Vegetables
7.2,50,25,Warm-Season Fruits and Vegetables
7.6,47,29,Unknown
7.2,78,28,Unknown
5.3,78,29,Unknown
5.7,78,27,Unknown
6,78,27,Tropical and Wetland Plants
6.5,81,26,Tropical and Wetland Plants
6.5,78,32,Tropical and Wetland Plants
6.5,80,31,Tropical and Wetland Plants
7.2,54,29,Warm-Season Fruits and Vegetables
7,68,30,Warm-Season Fruits and Vegetables
6.5,55,29,Unknown
7,77,28,Tropical and Wetland Plants
7,76,26,Tropical and Wetland Plants
7,47,27,Warm-Season Fruits and Vegetables
6,96,30,Tropical and Wetland Plants
6,37,32,Unknown
6,80,34,Tropical and Wetland Plants
6.5,58,33,Unknown
6.5,25,31,Unknown
7,82,30,Tropical and Wetland Plants
7,48,28,Warm-Season Fruits and Vegetables
8,76,32,Unknown
7,34,30,Unknown
7,67,29,Warm-Season Fruits and Vegetables
8,29,31,Drought-Resistant Plants
7,41,34,Unknown
7,42,34,Unknown
8,61,35,Unknown
7,64,32,Unknown
7,74,36,Unknown
8,76,34,Unknown
8,66,36,Unknown
10,61,35,Unknown
9,55,33,Unknown
11,58,31,Unknown
7,66,31,Unknown
8,32,34,Drought-Resistant Plants
7.9,62,31,Unknown
8.3,19,32,Unknown
8.9,39,32,Drought-Resistant Plants
8.1,73,31,Unknown
8,85,31,Unknown
8.1,52,32,Unknown
5,51,33,Unknown
5,58,33,Unknown
5.3,73,31,Unknown
6,63,28,Unknown
6.5,55,29,Unknown
6.3,61,34,Unknown
6.7,49,33,Unknown
6.3,57,28,Unknown
5.5,71,28,Unknown
5.1,61,29,Unknown
5,27,31,Unknown
5.5,31,32,Unknown
5.4,78,30,Unknown
5,84,30,Unknown
5.5,61,30,Unknown
6.6,39,31,Unknown
6.3,58,30,Unknown
6.3,69,30,Unknown
5.7,66,31,Unknown
5.5,54,30,Unknown
5.3,55,32,Unknown
5.7,69,31,Unknown
7.1,71,35,Unknown
6.6,70,33,Tropical and Wetland Plants
6.7,74,31,Tropical and Wetland Plants
8,78,32,Unknown
7.8,68,30,Unknown
7.8,70,29,Unknown
7.6,65,30,Unknown
7.5,61,30,Warm-Season Fruits and Vegetables
8,59,30,Unknown
8.1,60,28,Unknown
7.5,51,29,Warm-Season Fruits and Vegetables
7.6,43,33,Unknown
7,31,31,Unknown
7,69,33,Unknown
7.1,69,31,Unknown
7.2,59,33,Unknown
8.6,46,31,Unknown
7.3,49,29,Warm-Season Fruits and Vegetables
8,51,25,Herbs and Aromatic Plants
7.8,51,26,Unknown
8.6,49,27,Unknown
8.4,48,26,Unknown
7.2,35,27,Unknown
7.3,41,27,Warm-Season Fruits and Vegetables
8.7,63,25,Unknown
7.4,74,24,Unknown
7.8,57,26,Unknown
7.8,91,27,Unknown
6.9,67,27,Warm-Season Fruits and Vegetables
7.2,68,32,Unknown
7.4,56,30,Warm-Season Fruits and Vegetables
7.4,77,29,Unknown
7.5,61,28,Warm-Season Fruits and Vegetables
7.5,77,30,Unknown
7,73,36,Unknown
8.1,74,31,Unknown
7.9,61,31,Unknown
8.9,62,30,Unknown
8.8,56,29,Unknown
8.8,57,28,Unknown
7,58,30,Warm-Season Fruits and Vegetables
7,77,29,Tropical and Wetland Plants
7,56,30,Warm-Season Fruits and Vegetables
6.7,50,31,Unknown
6.5,65,33,Unknown
6.5,81,34,Tropical and Wetland Plants
6.7,59,34,Unknown
7.2,49,31,Unknown
5.4,58,30,Unknown
9.1,69,30,Unknown
7.3,63,32,Unknown
7.6,67,35,Unknown
7,61,33,Unknown
8,53,32,Unknown
7,59,32,Unknown
8,65,32,Unknown
7,76,31,Tropical and Wetland Plants
5,79,32,Unknown
5,81,31,Unknown
5,72,32,Unknown
5,60,35,Unknown
5,62,33,Unknown
5,56,38,Unknown
5,50,35,Unknown
6,65,35,Unknown
5,64,34,Unknown
5,67,35,Unknown
6,38,38,Unknown
6,19,34,Unknown
6.8,31,29,Unknown
6.5,59,33,Unknown
5.5,84,31,Unknown
5,79,32,Unknown
5.5,94,32,Unknown
5,42,30,Unknown
6,57,31,Unknown
6,94,32,Tropical and Wetland Plants
6,72,33,Tropical and Wetland Plants
6,61,35,Unknown
7.8,72,34,Unknown
6.6,76,35,Tropical and Wetland Plants
6.4,80,36,Unknown
6,39,35,Unknown
4.6,51,35,Unknown
6.3,48,34,Unknown
6.3,75,37,Unknown
6.5,64,36,Unknown
5.5,57,37,Unknown
5.9,59,35,Unknown
5.9,53,33,Unknown
7.3,52,35,Unknown
5,59,35,Unknown
3.8,49,34,Unknown
7.8,50,33,Unknown
10,55,32,Unknown
9.3,52,33,Unknown
9.1,70,31,Unknown
7.6,72,34,Unknown
7.2,72,40,Unknown
7.3,67,35,Unknown
7.5,64,38,Unknown
7,39,37,Unknown
6,48,35,Unknown
6,35,31,Unknown
6,38,43,Unknown
6.5,25,37,Unknown
5,50,37,Unknown
5,65,40,Unknown
5,46,37,Unknown
5,50,36,Unknown
4,56,37,Unknown
4,68,36,Unknown
4,67,34,Unknown
6.5,67,35,Unknown
7.5,57,33,Unknown
7,53,34,Unknown
6.5,36,34,Unknown
6.5,41,38,Unknown
6.5,50,37,Unknown
7,37,36,Unknown
6,29,38,Unknown
7,61,41,Unknown
6.5,48,39,Unknown
6.5,63,40,Unknown
7,61,35,Unknown
6.2,40,37,Unknown
6.2,49,37,Unknown
6.1,36,35,Unknown
6.1,32,35,Unknown
6.1,45,37,Unknown
6.2,70,37,Unknown
5,72,39,Unknown
5,35,41,Unknown
5,52,38,Unknown
4,33,36,Unknown
4,94,36,Unknown
4,74,37,Unknown
6.5,78,37,Unknown
6.5,48,37,Unknown
7,54,39,Unknown
6.5,68,42,Unknown
7,45,42,Unknown
6.5,78,40,Unknown
6,57,36,Unknown
6.5,62,36,Unknown
7.5,45,37,Unknown
6.5,58,39,Unknown
6.5,56,39,Unknown
6.5,41,43,Unknown
6.5,65,41,Unknown
6.5,59,44,Unknown
6.5,49,42,Unknown
6.5,38,42,Unknown
6.5,30,40,Unknown
7,53,40,Unknown
7.5,58,38,Unknown
5.2,49,39,Unknown
6,62,44,Unknown
7,34,40,Unknown
6.7,61,40,Unknown
6.7,47,38,Unknown
7,21,40,Unknown
7,41,40,Unknown
7,58,39,Unknown
7,60,37,Unknown
7,65,39,Unknown
6.7,63,36,Unknown
6.5,65,35,Unknown
6.6,61,33,Unknown
6.8,40,37,Unknown
6.9,31,36,Unknown
7,38,37,Unknown
6.9,55,37,Unknown
6.9,63,34,Unknown
6.9,35,35,Unknown
6.9,54,38,Unknown
7.5,38,35,Drought-Resistant Plants
6.5,41,35,Unknown
6.6,47,34,Unknown
7.1,57,34,Unknown
6.9,58,34,Unknown
5.5,96,36,Unknown
8.8,89,38,Unknown
5.7,97,37,Unknown
5.8,98,36,Unknown
5.9,87,34,Unknown
5.9,81,35,Unknown
7.4,68,36,Unknown
5.5,48,36,Unknown
6,84,35,Tropical and Wetland Plants
6,78,35,Tropical and Wetland Plants
7,63,36,Unknown
6.6,52,39,Unknown
7,60,37,Unknown
7.9,50,35,Unknown
8.2,55,34,Unknown
8.7,90,34,Unknown
8.6,72,33,Unknown
8.6,51,34,Unknown
9.3,78,34,Unknown
9.4,61,35,Unknown
9.1,78,35,Unknown
8.5,57,34,Unknown
7.9,35,34,Drought-Resistant Plants
8.2,46,35,Unknown
8.3,68,33,Unknown
7.3,79,33,Unknown
8,61,34,Unknown
5.3,48,35,Unknown
5.3,58,35,Unknown
5.3,73,34,Unknown
5.8,51,35,Unknown
6.5,58,33,Unknown
4.5,57,34,Unknown
4.5,58,35,Unknown
3.1,50,34,Unknown
3.4,40,35,Unknown
5.5,30,35,Unknown
7,61,34,Unknown
7.2,96,34,Unknown
6.9,63,33,Unknown
10.2,75,33,Unknown
7.8,38,32,Drought-Resistant Plants
8.2,68,32,Unknown
7.7,53,33,Unknown
8,90,33,Unknown
8,90,34,Unknown
6,80,34,Tropical and Wetland Plants
8,65,33,Unknown
7,67,31,Unknown
7.7,78,30,Unknown
6.7,71,31,Tropical and Wetland Plants
7,65,35,Unknown
6,49,33,Unknown
6.1,75,33,Tropical and Wetland Plants
5.7,49,33,Unknown
5.3,61,31,Unknown
5.3,41,32,Unknown
4.7,31,30,Unknown
5.6,41,32,Unknown
4.5,61,30,Unknown
4.8,68,31,Unknown
4.5,58,31,Unknown
4.5,79,30,Unknown
7.8,53,29,Unknown
5.2,69,28,Unknown
5.3,29,31,Unknown
5.6,59,32,Unknown
4.8,44,32,Unknown
7,51,30,Warm-Season Fruits and Vegetables
8.3,62,29,Unknown
5.7,35,28,Unknown
6.8,59,27,Warm-Season Fruits and Vegetables
6.9,31,29,Unknown
8.3,67,29,Unknown
6.7,29,30,Unknown
6.2,30,31,Unknown
6.8,65,32,Unknown
2.5,61,31,Unknown
6.4,54,29,Unknown
6.5,35,29,Unknown
6.2,63,29,Unknown
6.3,64,26,Unknown
6.3,89,26,Tropical and Wetland Plants
6.2,86,26,Tropical and Wetland Plants
6.6,87,27,Tropical and Wetland Plants
6.9,64,27,Warm-Season Fruits and Vegetables
7.2,43,27,Warm-Season Fruits and Vegetables
6.7,74,26,Tropical and Wetland Plants
7.2,36,28,Unknown
7.3,41,28,Warm-Season Fruits and Vegetables
5.1,81,25,Unknown
5.9,61,24,Unknown
6,65,26,Unknown
5.5,73,27,Unknown
5.9,51,25,Unknown
4.8,63,24,Unknown
5.8,91,23,Unknown
6.5,66,24,Unknown
5.6,76,27,Unknown
5.9,67,27,Unknown
6.2,68,30,Unknown
5.8,64,31,Unknown
5.3,62,31,Unknown
5.5,70,31,Unknown
4.7,49,26,Unknown
4.7,57,26,Unknown
5,55,26,Unknown
6.7,52,25,Warm-Season Fruits and Vegetables
4.5,57,24,Unknown
7,73,25,Tropical and Wetland Plants
5.5,56,25,Unknown
8.4,79,24,Unknown
5.5,52,28,Unknown
5.9,58,32,Unknown
6.7,56,29,Warm-Season Fruits and Vegetables
4.5,70,28,Unknown
4.3,59,31,Unknown
7,41,26,Warm-Season Fruits and Vegetables
9.5,77,26,Unknown
8.7,81,28,Unknown
8.6,58,27,Unknown
7.5,60,28,Warm-Season Fruits and Vegetables
7.6,29,29,Unknown
7.7,45,29,Unknown
7.7,52,28,Unknown
7.3,45,27,Warm-Season Fruits and Vegetables
7.3,44,25,Warm-Season Fruits and Vegetables
6.5,57,25,Unknown
7.3,67,27,Warm-Season Fruits and Vegetables
9,68,30,Unknown
7.9,75,32,Unknown
8.5,55,32,Unknown
7.5,54,30,Warm-Season Fruits and Vegetables
7.5,51,30,Warm-Season Fruits and Vegetables
7.8,46,29,Unknown
7.6,29,28,Unknown
7.5,29,26,Unknown
7.7,83,26,Unknown
7.8,45,27,Unknown
8,23,29,Unknown
8.1,43,28,Unknown
8.1,53,28,Unknown
5.5,31,23,Unknown
5.7,28,26,Unknown
5.3,28,31,Unknown
8.2,27,31,Drought-Resistant Plants
7,32,28,Unknown
7,27,29,Unknown
7.5,34,31,Drought-Resistant Plants
7.7,34,32,Drought-Resistant Plants
7,49,30,Warm-Season Fruits and Vegetables
6.9,68,31,Unknown
6.5,57,29,Unknown
6,41,30,Unknown
6.6,57,31,Unknown
7.5,48,35,Unknown
7.3,49,31,Unknown
6.7,40,31,Unknown
7.9,53,36,Unknown
8,54,30,Unknown
8.1,68,27,Unknown
8.4,68,27,Unknown
7,50,28,Warm-Season Fruits and Vegetables
7,56,28,Warm-Season Fruits and Vegetables
8,35,30,Drought-Resistant Plants
6.3,51,28,Unknown
6.5,68,28,Unknown
7,52,29,Warm-Season Fruits and Vegetables
7,46,27,Warm-Season Fruits and Vegetables
6,46,26,Unknown
6.4,35,27,Unknown
7.6,39,27,Unknown
7.6,50,28,Unknown
7.5,58,30,Warm-Season Fruits and Vegetables
6.7,55,31,Unknown
6.3,70,27,Tropical and Wetland Plants
5.7,54,28,Unknown
6.1,51,31,Unknown
6.6,48,30,Warm-Season Fruits and Vegetables
6.3,58,31,Unknown
6,53,27,Unknown
5,58,26,Unknown
6.5,78,27,Tropical and Wetland Plants
8.4,62,28,Unknown
8.5,49,29,Unknown
5.4,38,28,Unknown
5.3,59,27,Unknown
5.5,43,29,Unknown
6.5,68,27,Unknown
7.5,66,27,Warm-Season Fruits and Vegetables
7.4,62,27,Warm-Season Fruits and Vegetables
7.3,49,28,Warm-Season Fruits and Vegetables
7.1,51,28,Warm-Season Fruits and Vegetables
5.5,50,27,Unknown
5.5,55,32,Unknown
5.5,47,33,Unknown
5.5,64,31,Unknown
7.8,68,32,Unknown
7.4,87,32,Unknown
7.5,68,31,Unknown
7.5,68,31,Unknown
8.1,68,28,Unknown
8.1,66,29,Unknown
8.2,92,31,Unknown
8.3,95,31,Unknown
5,79,33,Unknown
5,62,32,Unknown
5.7,68,31,Unknown
6,52,27,Unknown
6,61,25,Unknown
5,58,29,Unknown
5,58,28,Unknown
7,53,29,Warm-Season Fruits and Vegetables
6.8,58,27,Warm-Season Fruits and Vegetables
7.1,57,27,Warm-Season Fruits and Vegetables
7.8,41,26,Unknown
7.5,49,32,Unknown
7.5,57,31,Unknown
8,61,31,Unknown
8,53,30,Unknown
7.9,39,29,Unknown
7,37,28,Unknown
7,39,26,Unknown
7,29,26,Unknown
7.5,33,30,Drought-Resistant Plants
7,32,32,Unknown
6.7,41,34,Unknown
